block_time,token_id,original_amount
2021-06-11 16:06:00,78000698,0.17
2021-06-11 16:06:00,78000693,0.17
2021-06-11 16:06:00,78000697,0.17
2021-06-11 16:06:00,78000696,0.17
2021-06-11 16:06:00,78000695,0.17
2021-06-11 16:06:00,78000692,0.17
2021-06-11 16:06:00,78000699,0.17
2021-06-11 16:06:00,78000686,0.17
2021-06-11 16:06:00,78000689,0.17
2021-06-11 16:06:00,78000683,0.17
2021-06-11 16:06:00,78000688,0.17
2021-06-11 16:06:00,78000690,0.17
2021-06-11 16:06:00,78000682,0.17
2021-06-11 16:06:00,78000687,0.17
2021-06-11 16:06:00,78000685,0.17
2021-06-11 16:06:00,78000691,0.17
2021-06-11 16:06:00,78000684,0.17
2021-06-11 16:05:00,78000680,0.17
2021-06-11 16:05:00,78000681,0.17
2021-06-11 16:05:00,78000677,0.17
2021-06-11 16:05:00,78000674,0.17
2021-06-11 16:05:00,78000675,0.17
2021-06-11 16:05:00,78000678,0.17
2021-06-11 16:05:00,78000673,0.17
2021-06-11 16:05:00,78000679,0.17
2021-06-11 16:05:00,78000676,0.17
2021-06-11 16:05:00,78000666,0.17
2021-06-11 16:05:00,78000667,0.17
2021-06-11 16:05:00,78000668,0.17
2021-06-11 16:05:00,78000672,0.17
2021-06-11 16:05:00,78000664,0.17
2021-06-11 16:05:00,78000670,0.17
2021-06-11 16:05:00,78000671,0.17
2021-06-11 16:05:00,78000663,0.17
2021-06-11 16:05:00,78000669,0.17
2021-06-11 16:05:00,78000665,0.17
2021-06-11 16:05:00,78000660,0.17
2021-06-11 16:05:00,78000659,0.17
2021-06-11 16:05:00,78000658,0.17
2021-06-11 16:05:00,78000662,0.17
2021-06-11 16:05:00,78000661,0.17
2021-06-11 16:05:00,78000654,0.17
2021-06-11 16:05:00,78000656,0.17
2021-06-11 16:05:00,78000653,0.17
2021-06-11 16:05:00,78000657,0.17
2021-06-11 16:05:00,78000651,0.17
2021-06-11 16:05:00,78000655,0.17
2021-06-11 16:05:00,78000652,0.17
2021-06-11 16:05:00,78000641,0.17
2021-06-11 16:05:00,78000648,0.17
2021-06-11 16:05:00,78000647,0.17
2021-06-11 16:05:00,78000650,0.17
2021-06-11 16:05:00,78000644,0.17
2021-06-11 16:05:00,78000643,0.17
2021-06-11 16:05:00,78000640,0.17
2021-06-11 16:05:00,78000646,0.17
2021-06-11 16:05:00,78000645,0.17
2021-06-11 16:05:00,78000649,0.17
2021-06-11 16:05:00,78000642,0.17
2021-06-11 16:05:00,78000639,0.17
2021-06-11 16:05:00,78000634,0.17
2021-06-11 16:05:00,78000625,0.17
2021-06-11 16:05:00,78000631,0.17
2021-06-11 16:05:00,78000635,0.17
2021-06-11 16:05:00,78000628,0.17
2021-06-11 16:05:00,78000637,0.17
2021-06-11 16:05:00,78000638,0.17
2021-06-11 16:05:00,78000627,0.17
2021-06-11 16:05:00,78000623,0.17
2021-06-11 16:05:00,78000632,0.17
2021-06-11 16:05:00,78000636,0.17
2021-06-11 16:05:00,78000633,0.17
2021-06-11 16:05:00,78000626,0.17
2021-06-11 16:05:00,78000629,0.17
2021-06-11 16:05:00,78000630,0.17
2021-06-11 16:05:00,78000624,0.17
2021-06-11 16:04:00,78000618,0.17
2021-06-11 16:04:00,78000617,0.17
2021-06-11 16:04:00,78000616,0.17
2021-06-11 16:04:00,78000608,0.17
2021-06-11 16:04:00,78000614,0.17
2021-06-11 16:04:00,78000621,0.17
2021-06-11 16:04:00,78000612,0.17
2021-06-11 16:04:00,78000611,0.17
2021-06-11 16:04:00,78000615,0.17
2021-06-11 16:04:00,78000613,0.17
2021-06-11 16:04:00,78000610,0.17
2021-06-11 16:04:00,78000622,0.17
2021-06-11 16:04:00,78000609,0.17
2021-06-11 16:04:00,78000620,0.17
2021-06-11 16:04:00,78000619,0.17
2021-06-11 16:04:00,78000595,0.17
2021-06-11 16:04:00,78000604,0.17
2021-06-11 16:04:00,78000607,0.17
2021-06-11 16:04:00,78000603,0.17
2021-06-11 16:04:00,78000598,0.17
2021-06-11 16:04:00,78000599,0.17
2021-06-11 16:04:00,78000601,0.17
2021-06-11 16:04:00,78000602,0.17
2021-06-11 16:04:00,78000605,0.17
2021-06-11 16:04:00,78000597,0.17
2021-06-11 16:04:00,78000596,0.17
2021-06-11 16:04:00,78000600,0.17
2021-06-11 16:04:00,78000606,0.17
2021-06-11 16:04:00,78000581,0.17
2021-06-11 16:04:00,78000582,0.17
2021-06-11 16:04:00,78000584,0.17
2021-06-11 16:04:00,78000593,0.17
2021-06-11 16:04:00,78000580,0.17
2021-06-11 16:04:00,78000594,0.17
2021-06-11 16:04:00,78000592,0.17
2021-06-11 16:04:00,78000587,0.17
2021-06-11 16:04:00,78000589,0.17
2021-06-11 16:04:00,78000585,0.17
2021-06-11 16:04:00,78000586,0.17
2021-06-11 16:04:00,78000590,0.17
2021-06-11 16:04:00,78000583,0.17
2021-06-11 16:04:00,78000588,0.17
2021-06-11 16:04:00,78000591,0.17
2021-06-11 16:04:00,78000578,0.17
2021-06-11 16:04:00,78000561,0.17
2021-06-11 16:04:00,78000567,0.17
2021-06-11 16:04:00,78000569,0.17
2021-06-11 16:04:00,78000559,0.17
2021-06-11 16:04:00,78000574,0.17
2021-06-11 16:04:00,78000573,0.17
2021-06-11 16:04:00,78000558,0.17
2021-06-11 16:04:00,78000562,0.17
2021-06-11 16:04:00,78000575,0.17
2021-06-11 16:04:00,78000563,0.17
2021-06-11 16:04:00,78000566,0.17
2021-06-11 16:04:00,78000568,0.17
2021-06-11 16:04:00,78000572,0.17
2021-06-11 16:04:00,78000576,0.17
2021-06-11 16:04:00,78000571,0.17
2021-06-11 16:04:00,78000577,0.17
2021-06-11 16:04:00,78000570,0.17
2021-06-11 16:04:00,78000560,0.17
2021-06-11 16:04:00,78000579,0.17
2021-06-11 16:04:00,78000565,0.17
2021-06-11 16:04:00,78000564,0.17
2021-06-11 16:03:00,78000549,0.17
2021-06-11 16:03:00,78000544,0.17
2021-06-11 16:03:00,78000542,0.17
2021-06-11 16:03:00,78000557,0.17
2021-06-11 16:03:00,78000539,0.17
2021-06-11 16:03:00,78000552,0.17
2021-06-11 16:03:00,78000543,0.17
2021-06-11 16:03:00,78000553,0.17
2021-06-11 16:03:00,78000550,0.17
2021-06-11 16:03:00,78000538,0.17
2021-06-11 16:03:00,78000551,0.17
2021-06-11 16:03:00,78000548,0.17
2021-06-11 16:03:00,78000541,0.17
2021-06-11 16:03:00,78000555,0.17
2021-06-11 16:03:00,78000540,0.17
2021-06-11 16:03:00,78000546,0.17
2021-06-11 16:03:00,78000556,0.17
2021-06-11 16:03:00,78000547,0.17
2021-06-11 16:03:00,78000554,0.17
2021-06-11 16:03:00,78000545,0.17
2021-06-11 16:03:00,78000529,0.17
2021-06-11 16:03:00,78000526,0.17
2021-06-11 16:03:00,78000527,0.17
2021-06-11 16:03:00,78000531,0.17
2021-06-11 16:03:00,78000533,0.17
2021-06-11 16:03:00,78000524,0.17
2021-06-11 16:03:00,78000530,0.17
2021-06-11 16:03:00,78000522,0.17
2021-06-11 16:03:00,78000523,0.17
2021-06-11 16:03:00,78000535,0.17
2021-06-11 16:03:00,78000532,0.17
2021-06-11 16:03:00,78000525,0.17
2021-06-11 16:03:00,78000534,0.17
2021-06-11 16:03:00,78000536,0.17
2021-06-11 16:03:00,78000528,0.17
2021-06-11 16:03:00,78000537,0.17
2021-06-11 16:03:00,78000510,0.17
2021-06-11 16:03:00,78000506,0.17
2021-06-11 16:03:00,78000501,0.17
2021-06-11 16:03:00,78000512,0.17
2021-06-11 16:03:00,78000517,0.17
2021-06-11 16:03:00,78000492,0.17
2021-06-11 16:03:00,78000489,0.17
2021-06-11 16:03:00,78000519,0.17
2021-06-11 16:03:00,78000520,0.17
2021-06-11 16:03:00,78000503,0.17
2021-06-11 16:03:00,78000514,0.17
2021-06-11 16:03:00,78000509,0.17
2021-06-11 16:03:00,78000499,0.17
2021-06-11 16:03:00,78000496,0.17
2021-06-11 16:03:00,78000497,0.17
2021-06-11 16:03:00,78000491,0.17
2021-06-11 16:03:00,78000490,0.17
2021-06-11 16:03:00,78000521,0.17
2021-06-11 16:03:00,78000498,0.17
2021-06-11 16:03:00,78000516,0.17
2021-06-11 16:03:00,78000515,0.17
2021-06-11 16:03:00,78000508,0.17
2021-06-11 16:03:00,78000504,0.17
2021-06-11 16:03:00,78000505,0.17
2021-06-11 16:03:00,78000500,0.17
2021-06-11 16:03:00,78000507,0.17
2021-06-11 16:03:00,78000495,0.17
2021-06-11 16:03:00,78000511,0.17
2021-06-11 16:03:00,78000518,0.17
2021-06-11 16:03:00,78000488,0.17
2021-06-11 16:03:00,78000494,0.17
2021-06-11 16:03:00,78000502,0.17
2021-06-11 16:03:00,78000493,0.17
2021-06-11 16:03:00,78000513,0.17
2021-06-11 16:02:00,78000471,0.17
2021-06-11 16:02:00,78000473,0.17
2021-06-11 16:02:00,78000485,0.17
2021-06-11 16:02:00,78000486,0.17
2021-06-11 16:02:00,78000483,0.17
2021-06-11 16:02:00,78000470,0.17
2021-06-11 16:02:00,78000478,0.17
2021-06-11 16:02:00,78000474,0.17
2021-06-11 16:02:00,78000476,0.17
2021-06-11 16:02:00,78000466,0.17
2021-06-11 16:02:00,78000472,0.17
2021-06-11 16:02:00,78000468,0.17
2021-06-11 16:02:00,78000479,0.17
2021-06-11 16:02:00,78000469,0.17
2021-06-11 16:02:00,78000477,0.17
2021-06-11 16:02:00,78000467,0.17
2021-06-11 16:02:00,78000487,0.17
2021-06-11 16:02:00,78000482,0.17
2021-06-11 16:02:00,78000480,0.17
2021-06-11 16:02:00,78000475,0.17
2021-06-11 16:02:00,78000484,0.17
2021-06-11 16:02:00,78000481,0.17
2021-06-11 16:02:00,78000446,0.17
2021-06-11 16:02:00,78000455,0.17
2021-06-11 16:02:00,78000456,0.17
2021-06-11 16:02:00,78000448,0.17
2021-06-11 16:02:00,78000452,0.17
2021-06-11 16:02:00,78000461,0.17
2021-06-11 16:02:00,78000444,0.17
2021-06-11 16:02:00,78000442,0.17
2021-06-11 16:02:00,78000458,0.17
2021-06-11 16:02:00,78000445,0.17
2021-06-11 16:02:00,78000449,0.17
2021-06-11 16:02:00,78000460,0.17
2021-06-11 16:02:00,78000459,0.17
2021-06-11 16:02:00,78000464,0.17
2021-06-11 16:02:00,78000454,0.17
2021-06-11 16:02:00,78000447,0.17
2021-06-11 16:02:00,78000450,0.17
2021-06-11 16:02:00,78000463,0.17
2021-06-11 16:02:00,78000443,0.17
2021-06-11 16:02:00,78000453,0.17
2021-06-11 16:02:00,78000457,0.17
2021-06-11 16:02:00,78000462,0.17
2021-06-11 16:02:00,78000465,0.17
2021-06-11 16:02:00,78000451,0.17
2021-06-11 16:02:00,78000411,0.17
2021-06-11 16:02:00,78000427,0.17
2021-06-11 16:02:00,78000414,0.17
2021-06-11 16:02:00,78000438,0.17
2021-06-11 16:02:00,78000439,0.17
2021-06-11 16:02:00,78000421,0.17
2021-06-11 16:02:00,78000428,0.17
2021-06-11 16:02:00,78000413,0.17
2021-06-11 16:02:00,78000437,0.17
2021-06-11 16:02:00,78000417,0.17
2021-06-11 16:02:00,78000420,0.17
2021-06-11 16:02:00,78000434,0.17
2021-06-11 16:02:00,78000415,0.17
2021-06-11 16:02:00,78000424,0.17
2021-06-11 16:02:00,78000423,0.17
2021-06-11 16:02:00,78000433,0.17
2021-06-11 16:02:00,78000426,0.17
2021-06-11 16:02:00,78000412,0.17
2021-06-11 16:02:00,78000441,0.17
2021-06-11 16:02:00,78000432,0.17
2021-06-11 16:02:00,78000422,0.17
2021-06-11 16:02:00,78000435,0.17
2021-06-11 16:02:00,78000419,0.17
2021-06-11 16:02:00,78000410,0.17
2021-06-11 16:02:00,78000416,0.17
2021-06-11 16:02:00,78000425,0.17
2021-06-11 16:02:00,78000430,0.17
2021-06-11 16:02:00,78000440,0.17
2021-06-11 16:02:00,78000429,0.17
2021-06-11 16:02:00,78000431,0.17
2021-06-11 16:02:00,78000436,0.17
2021-06-11 16:02:00,78000418,0.17
2021-06-11 16:02:00,78000388,0.17
2021-06-11 16:02:00,78000394,0.17
2021-06-11 16:02:00,78000375,0.17
2021-06-11 16:02:00,78000392,0.17
2021-06-11 16:02:00,78000403,0.17
2021-06-11 16:02:00,78000391,0.17
2021-06-11 16:02:00,78000389,0.17
2021-06-11 16:02:00,78000404,0.17
2021-06-11 16:02:00,78000387,0.17
2021-06-11 16:02:00,78000385,0.17
2021-06-11 16:02:00,78000396,0.17
2021-06-11 16:02:00,78000406,0.17
2021-06-11 16:02:00,78000405,0.17
2021-06-11 16:02:00,78000382,0.17
2021-06-11 16:02:00,78000393,0.17
2021-06-11 16:02:00,78000379,0.17
2021-06-11 16:02:00,78000402,0.17
2021-06-11 16:02:00,78000377,0.17
2021-06-11 16:02:00,78000401,0.17
2021-06-11 16:02:00,78000395,0.17
2021-06-11 16:02:00,78000378,0.17
2021-06-11 16:02:00,78000397,0.17
2021-06-11 16:02:00,78000376,0.17
2021-06-11 16:02:00,78000409,0.17
2021-06-11 16:02:00,78000407,0.17
2021-06-11 16:02:00,78000386,0.17
2021-06-11 16:02:00,78000381,0.17
2021-06-11 16:02:00,78000400,0.17
2021-06-11 16:02:00,78000408,0.17
2021-06-11 16:02:00,78000390,0.17
2021-06-11 16:02:00,78000398,0.17
2021-06-11 16:02:00,78000380,0.17
2021-06-11 16:02:00,78000383,0.17
2021-06-11 16:02:00,78000374,0.17
2021-06-11 16:02:00,78000399,0.17
2021-06-11 16:02:00,78000384,0.17
2021-06-11 16:02:00,78000373,0.17
2021-06-11 16:02:00,78000363,0.17
2021-06-11 16:02:00,78000361,0.17
2021-06-11 16:02:00,78000370,0.17
2021-06-11 16:02:00,78000354,0.17
2021-06-11 16:02:00,78000371,0.17
2021-06-11 16:02:00,78000367,0.17
2021-06-11 16:02:00,78000364,0.17
2021-06-11 16:02:00,78000352,0.17
2021-06-11 16:02:00,78000360,0.17
2021-06-11 16:02:00,78000365,0.17
2021-06-11 16:02:00,78000369,0.17
2021-06-11 16:02:00,78000355,0.17
2021-06-11 16:02:00,78000358,0.17
2021-06-11 16:02:00,78000353,0.17
2021-06-11 16:02:00,78000357,0.17
2021-06-11 16:02:00,78000362,0.17
2021-06-11 16:02:00,78000359,0.17
2021-06-11 16:02:00,78000372,0.17
2021-06-11 16:02:00,78000366,0.17
2021-06-11 16:02:00,78000356,0.17
2021-06-11 16:02:00,78000368,0.17
2021-06-11 16:02:00,78000351,0.17
2021-06-11 16:02:00,78000340,0.17
2021-06-11 16:02:00,78000344,0.17
2021-06-11 16:02:00,78000331,0.17
2021-06-11 16:02:00,78000337,0.17
2021-06-11 16:02:00,78000335,0.17
2021-06-11 16:02:00,78000339,0.17
2021-06-11 16:02:00,78000341,0.17
2021-06-11 16:02:00,78000350,0.17
2021-06-11 16:02:00,78000345,0.17
2021-06-11 16:02:00,78000336,0.17
2021-06-11 16:02:00,78000333,0.17
2021-06-11 16:02:00,78000348,0.17
2021-06-11 16:02:00,78000346,0.17
2021-06-11 16:02:00,78000334,0.17
2021-06-11 16:02:00,78000342,0.17
2021-06-11 16:02:00,78000347,0.17
2021-06-11 16:02:00,78000338,0.17
2021-06-11 16:02:00,78000349,0.17
2021-06-11 16:02:00,78000332,0.17
2021-06-11 16:02:00,78000343,0.17
2021-06-11 16:02:00,78000328,0.17
2021-06-11 16:02:00,78000316,0.17
2021-06-11 16:02:00,78000330,0.17
2021-06-11 16:02:00,78000323,0.17
2021-06-11 16:02:00,78000321,0.17
2021-06-11 16:02:00,78000315,0.17
2021-06-11 16:02:00,78000317,0.17
2021-06-11 16:02:00,78000325,0.17
2021-06-11 16:02:00,78000327,0.17
2021-06-11 16:02:00,78000324,0.17
2021-06-11 16:02:00,78000320,0.17
2021-06-11 16:02:00,78000318,0.17
2021-06-11 16:02:00,78000322,0.17
2021-06-11 16:02:00,78000319,0.17
2021-06-11 16:02:00,78000326,0.17
2021-06-11 16:02:00,78000329,0.17
2021-06-11 16:01:00,78000301,0.17
2021-06-11 16:01:00,78000313,0.17
2021-06-11 16:01:00,78000312,0.17
2021-06-11 16:01:00,78000306,0.17
2021-06-11 16:01:00,78000298,0.17
2021-06-11 16:01:00,78000303,0.17
2021-06-11 16:01:00,78000308,0.17
2021-06-11 16:01:00,78000304,0.17
2021-06-11 16:01:00,78000314,0.17
2021-06-11 16:01:00,78000307,0.17
2021-06-11 16:01:00,78000300,0.17
2021-06-11 16:01:00,78000305,0.17
2021-06-11 16:01:00,78000311,0.17
2021-06-11 16:01:00,78000310,0.17
2021-06-11 16:01:00,78000299,0.17
2021-06-11 16:01:00,78000302,0.17
2021-06-11 16:01:00,78000294,0.17
2021-06-11 16:01:00,78000296,0.17
2021-06-11 16:01:00,78000309,0.17
2021-06-11 16:01:00,78000295,0.17
2021-06-11 16:01:00,78000293,0.17
2021-06-11 16:01:00,78000297,0.17
2021-06-11 16:01:00,78000261,0.17
2021-06-11 16:01:00,78000291,0.17
2021-06-11 16:01:00,78000259,0.17
2021-06-11 16:01:00,78000278,0.17
2021-06-11 16:01:00,78000265,0.17
2021-06-11 16:01:00,78000269,0.17
2021-06-11 16:01:00,78000286,0.17
2021-06-11 16:01:00,78000289,0.17
2021-06-11 16:01:00,78000283,0.17
2021-06-11 16:01:00,78000287,0.17
2021-06-11 16:01:00,78000288,0.17
2021-06-11 16:01:00,78000280,0.17
2021-06-11 16:01:00,78000274,0.17
2021-06-11 16:01:00,78000282,0.17
2021-06-11 16:01:00,78000276,0.17
2021-06-11 16:01:00,78000263,0.17
2021-06-11 16:01:00,78000271,0.17
2021-06-11 16:01:00,78000273,0.17
2021-06-11 16:01:00,78000267,0.17
2021-06-11 16:01:00,78000260,0.17
2021-06-11 16:01:00,78000272,0.17
2021-06-11 16:01:00,78000285,0.17
2021-06-11 16:01:00,78000266,0.17
2021-06-11 16:01:00,78000270,0.17
2021-06-11 16:01:00,78000290,0.17
2021-06-11 16:01:00,78000264,0.17
2021-06-11 16:01:00,78000275,0.17
2021-06-11 16:01:00,78000268,0.17
2021-06-11 16:01:00,78000284,0.17
2021-06-11 16:01:00,78000262,0.17
2021-06-11 16:01:00,78000277,0.17
2021-06-11 16:01:00,78000279,0.17
2021-06-11 16:01:00,78000281,0.17
2021-06-11 16:01:00,78000292,0.17
2021-06-11 16:01:00,78000243,0.17
2021-06-11 16:01:00,78000232,0.17
2021-06-11 16:01:00,78000234,0.17
2021-06-11 16:01:00,78000239,0.17
2021-06-11 16:01:00,78000247,0.17
2021-06-11 16:01:00,78000237,0.17
2021-06-11 16:01:00,78000240,0.17
2021-06-11 16:01:00,78000231,0.17
2021-06-11 16:01:00,78000246,0.17
2021-06-11 16:01:00,78000257,0.17
2021-06-11 16:01:00,78000242,0.17
2021-06-11 16:01:00,78000250,0.17
2021-06-11 16:01:00,78000252,0.17
2021-06-11 16:01:00,78000258,0.17
2021-06-11 16:01:00,78000244,0.17
2021-06-11 16:01:00,78000249,0.17
2021-06-11 16:01:00,78000233,0.17
2021-06-11 16:01:00,78000256,0.17
2021-06-11 16:01:00,78000235,0.17
2021-06-11 16:01:00,78000253,0.17
2021-06-11 16:01:00,78000254,0.17
2021-06-11 16:01:00,78000241,0.17
2021-06-11 16:01:00,78000236,0.17
2021-06-11 16:01:00,78000238,0.17
2021-06-11 16:01:00,78000251,0.17
2021-06-11 16:01:00,78000245,0.17
2021-06-11 16:01:00,78000255,0.17
2021-06-11 16:01:00,78000248,0.17
2021-06-11 16:01:00,78000214,0.17
2021-06-11 16:01:00,78000230,0.17
2021-06-11 16:01:00,78000222,0.17
2021-06-11 16:01:00,78000215,0.17
2021-06-11 16:01:00,78000227,0.17
2021-06-11 16:01:00,78000226,0.17
2021-06-11 16:01:00,78000202,0.17
2021-06-11 16:01:00,78000223,0.17
2021-06-11 16:01:00,78000208,0.17
2021-06-11 16:01:00,78000224,0.17
2021-06-11 16:01:00,78000213,0.17
2021-06-11 16:01:00,78000216,0.17
2021-06-11 16:01:00,78000205,0.17
2021-06-11 16:01:00,78000228,0.17
2021-06-11 16:01:00,78000203,0.17
2021-06-11 16:01:00,78000217,0.17
2021-06-11 16:01:00,78000218,0.17
2021-06-11 16:01:00,78000201,0.17
2021-06-11 16:01:00,78000206,0.17
2021-06-11 16:01:00,78000210,0.17
2021-06-11 16:01:00,78000225,0.17
2021-06-11 16:01:00,78000207,0.17
2021-06-11 16:01:00,78000204,0.17
2021-06-11 16:01:00,78000229,0.17
2021-06-11 16:01:00,78000220,0.17
2021-06-11 16:01:00,78000209,0.17
2021-06-11 16:01:00,78000211,0.17
2021-06-11 16:01:00,78000221,0.17
2021-06-11 16:01:00,78000219,0.17
2021-06-11 16:01:00,78000212,0.17
2021-06-11 16:01:00,78000182,0.17
2021-06-11 16:01:00,78000186,0.17
2021-06-11 16:01:00,78000196,0.17
2021-06-11 16:01:00,78000188,0.17
2021-06-11 16:01:00,78000172,0.17
2021-06-11 16:01:00,78000184,0.17
2021-06-11 16:01:00,78000197,0.17
2021-06-11 16:01:00,78000175,0.17
2021-06-11 16:01:00,78000189,0.17
2021-06-11 16:01:00,78000195,0.17
2021-06-11 16:01:00,78000171,0.17
2021-06-11 16:01:00,78000194,0.17
2021-06-11 16:01:00,78000179,0.17
2021-06-11 16:01:00,78000174,0.17
2021-06-11 16:01:00,78000173,0.17
2021-06-11 16:01:00,78000185,0.17
2021-06-11 16:01:00,78000169,0.17
2021-06-11 16:01:00,78000187,0.17
2021-06-11 16:01:00,78000168,0.17
2021-06-11 16:01:00,78000177,0.17
2021-06-11 16:01:00,78000176,0.17
2021-06-11 16:01:00,78000192,0.17
2021-06-11 16:01:00,78000170,0.17
2021-06-11 16:01:00,78000180,0.17
2021-06-11 16:01:00,78000200,0.17
2021-06-11 16:01:00,78000191,0.17
2021-06-11 16:01:00,78000181,0.17
2021-06-11 16:01:00,78000199,0.17
2021-06-11 16:01:00,78000190,0.17
2021-06-11 16:01:00,78000178,0.17
2021-06-11 16:01:00,78000193,0.17
2021-06-11 16:01:00,78000198,0.17
2021-06-11 16:01:00,78000183,0.17
2021-06-11 16:01:00,78000163,0.17
2021-06-11 16:01:00,78000165,0.17
2021-06-11 16:01:00,78000161,0.17
2021-06-11 16:01:00,78000155,0.17
2021-06-11 16:01:00,78000154,0.17
2021-06-11 16:01:00,78000147,0.17
2021-06-11 16:01:00,78000151,0.17
2021-06-11 16:01:00,78000159,0.17
2021-06-11 16:01:00,78000157,0.17
2021-06-11 16:01:00,78000158,0.17
2021-06-11 16:01:00,78000156,0.17
2021-06-11 16:01:00,78000149,0.17
2021-06-11 16:01:00,78000148,0.17
2021-06-11 16:01:00,78000152,0.17
2021-06-11 16:01:00,78000153,0.17
2021-06-11 16:01:00,78000162,0.17
2021-06-11 16:01:00,78000164,0.17
2021-06-11 16:01:00,78000166,0.17
2021-06-11 16:01:00,78000167,0.17
2021-06-11 16:01:00,78000150,0.17
2021-06-11 16:01:00,78000160,0.17
2021-06-11 16:00:00,78000135,0.17
2021-06-11 16:00:00,78000140,0.17
2021-06-11 16:00:00,78000132,0.17
2021-06-11 16:00:00,78000141,0.17
2021-06-11 16:00:00,78000134,0.17
2021-06-11 16:00:00,78000124,0.17
2021-06-11 16:00:00,78000126,0.17
2021-06-11 16:00:00,78000127,0.17
2021-06-11 16:00:00,78000142,0.17
2021-06-11 16:00:00,78000137,0.17
2021-06-11 16:00:00,78000143,0.17
2021-06-11 16:00:00,78000133,0.17
2021-06-11 16:00:00,78000122,0.17
2021-06-11 16:00:00,78000139,0.17
2021-06-11 16:00:00,78000131,0.17
2021-06-11 16:00:00,78000129,0.17
2021-06-11 16:00:00,78000130,0.17
2021-06-11 16:00:00,78000145,0.17
2021-06-11 16:00:00,78000136,0.17
2021-06-11 16:00:00,78000146,0.17
2021-06-11 16:00:00,78000144,0.17
2021-06-11 16:00:00,78000128,0.17
2021-06-11 16:00:00,78000125,0.17
2021-06-11 16:00:00,78000138,0.17
2021-06-11 16:00:00,78000123,0.17
2021-06-11 16:00:00,78000096,0.17
2021-06-11 16:00:00,78000088,0.17
2021-06-11 16:00:00,78000100,0.17
2021-06-11 16:00:00,78000103,0.17
2021-06-11 16:00:00,78000114,0.17
2021-06-11 16:00:00,78000111,0.17
2021-06-11 16:00:00,78000116,0.17
2021-06-11 16:00:00,78000106,0.17
2021-06-11 16:00:00,78000113,0.17
2021-06-11 16:00:00,78000097,0.17
2021-06-11 16:00:00,78000101,0.17
2021-06-11 16:00:00,78000095,0.17
2021-06-11 16:00:00,78000105,0.17
2021-06-11 16:00:00,78000090,0.17
2021-06-11 16:00:00,78000098,0.17
2021-06-11 16:00:00,78000107,0.17
2021-06-11 16:00:00,78000092,0.17
2021-06-11 16:00:00,78000102,0.17
2021-06-11 16:00:00,78000112,0.17
2021-06-11 16:00:00,78000089,0.17
2021-06-11 16:00:00,78000108,0.17
2021-06-11 16:00:00,78000094,0.17
2021-06-11 16:00:00,78000118,0.17
2021-06-11 16:00:00,78000104,0.17
2021-06-11 16:00:00,78000110,0.17
2021-06-11 16:00:00,78000121,0.17
2021-06-11 16:00:00,78000099,0.17
2021-06-11 16:00:00,78000093,0.17
2021-06-11 16:00:00,78000109,0.17
2021-06-11 16:00:00,78000115,0.17
2021-06-11 16:00:00,78000120,0.17
2021-06-11 16:00:00,78000119,0.17
2021-06-11 16:00:00,78000117,0.17
2021-06-11 16:00:00,78000091,0.17
2021-06-11 16:00:00,78000059,0.17
2021-06-11 16:00:00,78000063,0.17
2021-06-11 16:00:00,78000062,0.17
2021-06-11 16:00:00,78000085,0.17
2021-06-11 16:00:00,78000077,0.17
2021-06-11 16:00:00,78000072,0.17
2021-06-11 16:00:00,78000064,0.17
2021-06-11 16:00:00,78000057,0.17
2021-06-11 16:00:00,78000066,0.17
2021-06-11 16:00:00,78000087,0.17
2021-06-11 16:00:00,78000070,0.17
2021-06-11 16:00:00,78000081,0.17
2021-06-11 16:00:00,78000060,0.17
2021-06-11 16:00:00,78000073,0.17
2021-06-11 16:00:00,78000084,0.17
2021-06-11 16:00:00,78000055,0.17
2021-06-11 16:00:00,78000080,0.17
2021-06-11 16:00:00,78000056,0.17
2021-06-11 16:00:00,78000061,0.17
2021-06-11 16:00:00,78000076,0.17
2021-06-11 16:00:00,78000082,0.17
2021-06-11 16:00:00,78000078,0.17
2021-06-11 16:00:00,78000079,0.17
2021-06-11 16:00:00,78000065,0.17
2021-06-11 16:00:00,78000054,0.17
2021-06-11 16:00:00,78000071,0.17
2021-06-11 16:00:00,78000086,0.17
2021-06-11 16:00:00,78000083,0.17
2021-06-11 16:00:00,78000075,0.17
2021-06-11 16:00:00,78000058,0.17
2021-06-11 16:00:00,78000074,0.17
2021-06-11 16:00:00,78000068,0.17
2021-06-11 16:00:00,78000069,0.17
2021-06-11 16:00:00,78000067,0.17
2021-06-11 16:00:00,78000030,0.17
2021-06-11 16:00:00,78000032,0.17
2021-06-11 16:00:00,78000051,0.17
2021-06-11 16:00:00,78000043,0.17
2021-06-11 16:00:00,78000040,0.17
2021-06-11 16:00:00,78000021,0.17
2021-06-11 16:00:00,78000025,0.17
2021-06-11 16:00:00,78000023,0.17
2021-06-11 16:00:00,78000047,0.17
2021-06-11 16:00:00,78000037,0.17
2021-06-11 16:00:00,78000041,0.17
2021-06-11 16:00:00,78000029,0.17
2021-06-11 16:00:00,78000035,0.17
2021-06-11 16:00:00,78000027,0.17
2021-06-11 16:00:00,78000034,0.17
2021-06-11 16:00:00,78000033,0.17
2021-06-11 16:00:00,78000036,0.17
2021-06-11 16:00:00,78000050,0.17
2021-06-11 16:00:00,78000048,0.17
2021-06-11 16:00:00,78000038,0.17
2021-06-11 16:00:00,78000022,0.17
